type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud
TRANSFER,481580.77,C276224709,4607.0,0.0,C2145961947,1287155.13,1892961.13,0,0
CASH_OUT,141810.79,C1194251871,601781.91,459971.12,C1240091493,144636.12,295641.8,0,0
CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,1,0
CASH_OUT,205282.19,C993364895,0.0,0.0,C518953848,1271663.23,1571399.65,0,0
TRANSFER,428323.71,C1636356584,2156.0,0.0,C459857341,189998.46,542963.38,0,0
CASH_OUT,311414.77,C1107016779,23125.0,0.0,C157191672,21331.0,46712.13,0,0
CASH_OUT,98559.87,C1969820772,164150.92,65591.04,C1533182537,115995.69,80452.71,0,0
CASH_OUT,67360.57,C1425861051,0.0,0.0,C1473237843,130705.1,347898.56,0,0
TRANSFER,10000000.0,C1800046297,15999376.79,5999376.79,C125702772,0.0,0.0,1,0
CASH_OUT,360968.88,C579209297,0.0,0.0,C458582664,12803991.57,12776817.91,0,0
TRANSFER,17384.73,C578458429,156.0,0.0,C1456465598,0.0,17384.73,0,0
CASH_OUT,304048.04,C2062915095,20275.0,0.0,C534662976,0.0,116168.96,0,0
CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
CASH_OUT,79501.32,C768310671,306928.93,227427.61,C599968109,1750732.35,1624849.8,0,0
CASH_OUT,174957.6,C465829684,36615.22,0.0,C787040724,1254024.65,4039814.03,0,0
CASH_OUT,50279.4,C732624402,50279.4,0.0,C1786899731,1108375.76,1158655.16,1,0
CASH_OUT,19292.94,C353455172,16918.0,0.0,C2096057945,2434131.4,2453424.34,0,0
CASH_OUT,84703.87,C1976888667,84703.87,0.0,C239391971,773479.2,858183.06,1,0
CASH_OUT,291519.84,C485214392,0.0,0.0,C1138105020,0.0,291519.84,1,0
CASH_OUT,214185.34,C1668543966,54898.0,0.0,C1340904400,31067.0,0.0,0,0
CASH_OUT,281494.14,C1267503585,0.0,0.0,C830615916,344657.22,1289982.94,0,0
TRANSFER,2628265.07,C293344015,65949.2,0.0,C458582664,10193221.3,12776817.91,0,0
CASH_OUT,18778.21,C1151094317,0.0,0.0,C501402989,984629.23,1003407.44,0,0
CASH_OUT,1589763.63,C2138906763,1589763.63,0.0,C717398565,835115.25,2424878.87,1,0
TRANSFER,1306690.61,C1078417563,1306690.61,0.0,C861191162,0.0,0.0,1,0
TRANSFER,56565.27,C2068100669,208023.0,151457.73,C1286084959,2697653.51,2107778.11,0,0
CASH_OUT,353318.95,C1796171410,10096.0,0.0,C1889395764,15588520.13,15766279.1,0,0
TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0
CASH_OUT,100709.29,C1735450817,0.0,0.0,C1529115495,4405544.3,4984152.18,0,0
CASH_OUT,198025.05,C1070841403,92829.48,0.0,C1092465037,2215843.76,2394540.24,0,0
TRANSFER,873356.47,C1856023832,873356.47,0.0,C625389009,0.0,0.0,1,0
CASH_OUT,306191.72,C609951805,0.0,0.0,C261292810,1186002.85,1857664.03,0,0
CASH_OUT,295596.31,C52915379,0.0,0.0,C1341043251,2676836.31,2972432.62,0,0
TRANSFER,1341521.66,C1458833119,0.0,0.0,C1870237274,1654745.44,6156824.17,0,0
CASH_OUT,151994.59,C1333813455,151994.59,0.0,C1158263027,0.0,151994.59,1,0
CASH_OUT,214645.97,C1075332744,0.0,0.0,C794295331,888246.96,864926.37,0,0
TRANSFER,296841.37,C1143856752,104909.0,0.0,C1921483039,1113496.08,1131722.04,0,0
TRANSFER,66548.43,C2115368148,80178.0,13629.57,C323761934,0.0,66548.43,0,0
CASH_OUT,794421.26,C1732604973,794421.26,0.0,C611099542,23123.74,817545.0,1,0
TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1,0
TRANSFER,816891.99,C1844931261,0.0,0.0,C1260889084,819431.65,2731193.68,0,0
TRANSFER,287284.26,C226972126,32981.0,0.0,C798678484,1032242.36,2084795.89,0,0
CASH_OUT,304115.59,C910682104,20843.0,0.0,C1244185833,3664.0,158831.86,0,0
TRANSFER,1103800.01,C1433745903,0.0,0.0,C1095666481,1628456.65,2691996.29,0,0
CASH_OUT,170518.62,C407359771,0.0,0.0,C1673971173,572170.07,742688.69,0,0
CASH_OUT,381295.12,C431264907,138277.52,0.0,C599265282,109936.13,840007.73,0,0
CASH_OUT,244146.93,C1878766973,0.0,0.0,C1030706332,327250.0,3036551.46,0,0
TRANSFER,167907.12,C964428747,167907.12,0.0,C455719432,0.0,0.0,1,0
TRANSFER,44577.32,C2086578644,44577.32,0.0,C811242646,0.0,0.0,1,0
TRANSFER,293470.64,C1051179941,293470.64,0.0,C1445144451,0.0,0.0,1,0
CASH_OUT,39525.63,C2039845838,39525.63,0.0,C2003081547,61266.78,100792.41,1,0
CASH_OUT,249058.53,C70147160,54179.0,0.0,C318377875,10474.0,259532.53,0,0
CASH_OUT,171088.79,C828232175,0.0,0.0,C312537393,1173284.07,4810603.67,0,0
CASH_OUT,188291.44,C785340361,0.0,0.0,C1937962514,802129.26,1581311.49,0,0
CASH_OUT,112193.65,C510368405,0.0,0.0,C977993101,767274.47,965870.05,0,0
CASH_OUT,396757.22,C1392636479,396757.22,0.0,C1861392747,167363.79,564121.01,1,0
CASH_OUT,675186.66,C592075371,63911.41,0.0,C1754722089,745091.21,3719715.07,0,0
TRANSFER,10000000.0,C1519426085,16484526.8,6484526.8,C1185086386,0.0,0.0,1,0
TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1,0
CASH_OUT,60369.22,C1262316457,28739.0,0.0,C292665982,0.0,60369.22,0,0
CASH_OUT,110242.58,C854346893,607590.0,497347.42,C145581669,0.0,139821.09,0,0
CASH_OUT,87093.62,C862954073,77086.0,0.0,C201995133,158.0,37014.07,0,0
CASH_OUT,136124.18,C1633321737,0.0,0.0,C2013342140,227034.66,363158.84,0,0
CASH_OUT,298055.31,C633990649,0.0,0.0,C805006582,945334.39,1196120.1,0,0
CASH_OUT,607616.73,C1267042315,0.0,0.0,C1286084959,1359923.49,2107778.11,0,0
CASH_OUT,25045.22,C511769754,0.0,0.0,C56868765,25120.0,0.0,0,0
TRANSFER,167715.53,C5594712,167715.53,0.0,C69798076,0.0,0.0,1,0
TRANSFER,2754759.04,C2039553933,2754759.04,0.0,C1469107972,0.0,0.0,1,0
CASH_OUT,51589.87,C1614655562,51589.87,0.0,C644722343,0.0,51589.87,1,0
TRANSFER,596083.23,C969275252,0.0,0.0,C185353840,1013932.51,1610015.74,0,0
CASH_OUT,113451.48,C1407153638,0.0,0.0,C157316544,980921.85,1094373.33,0,0
TRANSFER,819668.37,C910091281,0.0,0.0,C1674899618,6518936.04,10006403.16,0,0
TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1,0
TRANSFER,147186.94,C1013069669,147186.94,0.0,C1655602731,0.0,0.0,1,0
CASH_OUT,71329.73,C872768364,71329.73,0.0,C634479660,0.0,71329.73,1,0
CASH_OUT,246304.26,C1405843902,0.0,0.0,C208427878,1592568.4,1838872.67,0,0
CASH_OUT,30547.64,C679264661,0.0,0.0,C14057327,100524.22,131071.85,0,0
CASH_OUT,227285.76,C1974114623,108.0,0.0,C1375588744,0.0,227285.76,0,0
CASH_OUT,239286.88,C1636606740,77882.0,0.0,C1121729242,18795.0,265222.87,0,0
TRANSFER,80800.21,C1531072167,80800.21,0.0,C1150452226,0.0,0.0,1,0
CASH_OUT,132701.78,C619383589,0.0,0.0,C2078011503,210233.46,880510.54,0,0
CASH_OUT,703882.14,C536229178,703882.14,0.0,C1631425585,100650.86,804533.01,1,0
CASH_OUT,66241.1,C960796884,51286.0,0.0,C597419163,24874.0,91115.1,0,0
CASH_OUT,36942.13,C752396851,36942.13,0.0,C308869355,31565.8,68507.93,1,0
CASH_OUT,107227.55,C1383548991,42367.0,0.0,C1052251218,153236.57,260464.12,0,0
CASH_OUT,6188772.44,C1440649048,6188772.44,0.0,C1477641326,6056796.74,12442836.61,1,0
CASH_OUT,185417.96,C598351168,0.0,0.0,C1483338079,369176.2,774580.02,0,0
CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0
TRANSFER,11269.49,C681564704,0.0,0.0,C767544292,35094.83,46364.32,0,0
TRANSFER,976720.93,C639422835,409212.31,0.0,C1268693750,2044375.18,5412760.66,0,0
CASH_OUT,40829.2,C545456379,0.0,0.0,C1395724466,95386.93,138211.52,0,0
CASH_OUT,8627.32,C861078454,19946.0,11318.68,C464345779,8216.0,16843.32,0,0
TRANSFER,629390.83,C1687442777,0.0,0.0,C988138425,1625440.24,4310701.91,0,0
CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1,0
TRANSFER,1163678.56,C1237178711,0.0,0.0,C716083600,6322038.82,7382990.5,0,0
CASH_OUT,129081.18,C648229640,0.0,0.0,C187019413,255128.71,384209.88,0,0
TRANSFER,232221.81,C1080177299,0.0,0.0,C257999182,14728457.88,14960679.69,0,0
TRANSFER,234177.28,C652683754,0.0,0.0,C2072030256,1927083.77,0.0,0,0
TRANSFER,1254775.16,C22591109,1254775.16,0.0,C1801693441,0.0,0.0,1,0
CASH_OUT,100112.99,C412564881,39523.0,0.0,C1336496959,20657.0,88561.71,0,0
CASH_OUT,3332748.16,C916840500,3332748.16,0.0,C1563604269,5578716.58,8911464.74,1,0
TRANSFER,1414721.47,C1790988341,7122.0,0.0,C1552859894,955116.73,3018034.04,0,0
CASH_OUT,681525.62,C343064779,681525.62,0.0,C851594091,2250319.57,2931845.19,1,0
CASH_OUT,1494432.21,C735684642,1494432.21,0.0,C653403017,0.0,1494432.21,1,0
TRANSFER,1330980.01,C1886528796,0.0,0.0,C1220897602,4934086.15,10388904.22,0,0
CASH_OUT,194880.56,C1728338643,48270.0,0.0,C810334748,30739.0,440676.88,0,0
CASH_OUT,427209.64,C2017700582,39790.0,0.0,C915240663,542.0,278594.28,0,0
TRANSFER,2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1,0
CASH_OUT,10559.31,C1381142672,22350.09,11790.79,C1448525331,2500.58,13059.89,0,0
TRANSFER,1286256.56,C1479309873,0.0,0.0,C1149273771,5002520.18,6347068.5,0,0
CASH_OUT,72950.37,C1011188961,0.0,0.0,C496695089,1835975.53,1908925.89,0,0
CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,1,0
CASH_OUT,54395.2,C391915263,587.49,0.0,C1531333864,189573.05,561728.05,0,0
CASH_OUT,0.0,C1303719003,0.0,0.0,C900608348,1328472.86,1328472.86,1,0
CASH_OUT,270612.35,C1637699463,0.0,0.0,C1590351968,453960.4,692990.35,0,0
CASH_OUT,2571605.04,C780905436,2571605.04,0.0,C1532638647,7177484.07,9749089.11,1,0
CASH_OUT,17696.79,C1467269853,22321.0,4624.21,C807247901,218703.0,2080368.86,0,0
CASH_OUT,10000000.0,C819618584,10000000.0,0.0,C1552047052,316753.92,10316753.92,1,0
CASH_OUT,408282.12,C133659428,0.0,0.0,C582320549,853935.25,1382676.85,0,0
CASH_OUT,91094.53,C1855959193,0.0,0.0,C70895366,1120369.6,1396863.34,0,0
CASH_OUT,17703.17,C1657165581,50183.0,32479.83,C1247051677,948868.0,1681737.84,0,0
CASH_OUT,175292.68,C1311294291,106.0,0.0,C1383942363,31645.03,206937.71,0,0
CASH_OUT,167496.97,C1846808941,0.0,0.0,C1857357520,1060887.72,1334690.59,0,0
CASH_OUT,187113.48,C456300019,0.0,0.0,C866970718,242473.99,429587.47,0,0
CASH_OUT,55855.58,C1713546896,0.0,0.0,C20671747,68283.63,43691.09,0,0
CASH_OUT,188769.11,C394420800,0.0,0.0,C1970362900,397676.45,1296.45,0,0
TRANSFER,800115.05,C669992732,800115.05,0.0,C1306515045,0.0,0.0,1,0
CASH_OUT,133307.07,C919267054,3554.0,0.0,C1871196571,340168.72,916711.74,0,0
TRANSFER,96640.12,C1573553725,96640.12,0.0,C74177098,0.0,0.0,1,0
CASH_OUT,68964.95,C391017181,33902.0,0.0,C421325835,20712.0,89676.95,0,0
TRANSFER,165942.83,C707146457,10065.0,0.0,C2141994208,128799.0,0.0,0,0
CASH_OUT,411050.76,C1421991896,215170.8,0.0,C1988852187,1821813.65,2232864.41,0,0
TRANSFER,305817.12,C1107960128,305817.12,0.0,C76175380,0.0,0.0,1,0
CASH_OUT,2625132.51,C31108995,2625132.51,0.0,C1373418055,35492.23,2660624.74,1,0
CASH_OUT,522091.43,C1969874628,0.0,0.0,C580441921,1278933.03,1591260.87,0,0
CASH_OUT,109848.5,C1551193645,0.0,0.0,C393450381,127185.0,237033.5,0,0
TRANSFER,180110.22,C507471240,180110.22,0.0,C1709413116,0.0,0.0,1,0
CASH_OUT,158000.29,C927253405,158000.29,0.0,C1087985389,2330671.17,2488671.46,1,0
TRANSFER,426532.4,C1729870002,426532.4,0.0,C1917348003,0.0,0.0,1,0
TRANSFER,1149748.09,C691650628,0.0,0.0,C54142591,6633045.05,10403208.53,0,0
TRANSFER,442758.45,C1820655018,20256.0,0.0,C1549086472,0.0,801366.03,0,0
CASH_OUT,190177.6,C14557348,0.0,0.0,C989796714,383145.2,134022.89,0,0
TRANSFER,950758.05,C1413499148,1287.0,0.0,C1045258317,2066.0,411762.11,0,0
TRANSFER,766151.45,C2014325113,766151.45,0.0,C432435900,0.0,0.0,1,0
CASH_OUT,225586.11,C706328141,1507508.16,1281922.04,C423580937,1579360.2,12682009.97,0,0
CASH_OUT,50820.71,C774406325,50820.71,0.0,C1399106049,0.0,50820.71,1,0
CASH_OUT,53802.82,C1243650901,0.0,0.0,C503485607,165736.83,341838.45,0,0
CASH_OUT,400157.86,C1959804825,400157.86,0.0,C1005460442,0.0,400157.86,1,0
TRANSFER,113687.0,C379022466,113687.0,0.0,C1223894198,0.0,0.0,1,0
TRANSFER,1571565.56,C1757307922,1571565.56,0.0,C141149199,0.0,0.0,1,0
TRANSFER,86923.76,C1675570872,0.0,0.0,C1777369261,208048.14,4847.15,0,0
CASH_OUT,436083.03,C131903024,0.0,0.0,C193625667,1651577.79,2526131.0,0,0
CASH_OUT,37745.48,C1955645327,21069.0,0.0,C1569007457,0.0,412036.93,0,0
CASH_OUT,116476.08,C745675701,572940.93,456464.85,C1760872167,2020027.49,2114173.93,0,0
TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,1,0
TRANSFER,53627.09,C1621729085,289.0,0.0,C490766432,0.0,53627.09,0,0
CASH_OUT,334262.17,C1163088324,1906232.33,1571970.16,C985934102,1288904.4,971418.91,0,0
CASH_OUT,125178.51,C584782680,0.0,0.0,C1634190383,195766.6,323327.96,0,0
CASH_OUT,98.69,C518169058,204459.0,204360.31,C1696758742,10227547.04,14055266.39,0,0
TRANSFER,528885.03,C1313553601,10396.0,0.0,C678279746,0.0,540307.35,0,0
TRANSFER,145379.14,C460813809,145379.14,0.0,C1079863947,0.0,0.0,1,0
CASH_OUT,28372.72,C908585290,36844.0,8471.28,C1316198760,27280.0,325657.17,0,0
TRANSFER,1382607.59,C71339367,179.0,0.0,C257065944,713504.01,1993380.26,0,0
CASH_OUT,495975.39,C122674815,0.0,0.0,C1104197405,2637636.7,4301676.96,0,0
CASH_OUT,14326.62,C669741682,0.0,0.0,C747979499,133143.0,65098.05,0,0
TRANSFER,395113.7,C466950667,2631618.52,2236504.82,C2127862399,560475.78,1388195.29,0,0
CASH_OUT,32500.9,C1968444456,0.0,0.0,C30079792,51622.0,1536473.0,0,0
TRANSFER,2169679.91,C358188091,2169679.91,0.0,C329029721,0.0,0.0,1,0
TRANSFER,998086.61,C1107781229,998086.61,0.0,C2074418507,0.0,0.0,1,0
TRANSFER,78133.82,C1149692197,0.0,0.0,C1891834647,195524.16,2170830.44,0,0
CASH_OUT,144494.27,C736435972,0.0,0.0,C1022680775,813512.1,1070858.6,0,0
CASH_OUT,33848.09,C753919734,0.0,0.0,C756475678,54088.79,233193.32,0,0
TRANSFER,1464160.5,C1237202508,1464160.5,0.0,C1801696531,0.0,0.0,1,0
CASH_OUT,51183.25,C1702286599,51183.25,0.0,C2107067819,0.0,51183.25,1,0
CASH_OUT,200482.72,C1284823320,200482.72,0.0,C1482507744,254271.49,454754.21,1,0
TRANSFER,743311.65,C996004667,743311.65,0.0,C723209092,0.0,0.0,1,0
CASH_OUT,96640.12,C1384674068,96640.12,0.0,C505855307,1569508.75,1666148.87,1,0
CASH_OUT,81515.77,C1903598663,0.0,0.0,C560041895,523359.27,592588.03,0,0
CASH_OUT,2371324.81,C392198260,2371324.81,0.0,C1091956539,3448629.16,5819953.98,1,0
CASH_OUT,289177.34,C46387531,289177.34,0.0,C621851577,0.0,289177.34,1,0
CASH_OUT,40534.82,C492733511,0.0,0.0,C2133732070,221904.42,1382579.26,0,0
TRANSFER,1381513.27,C946427395,1381513.27,0.0,C922180689,0.0,0.0,1,0
CASH_OUT,182833.22,C649410773,49881.0,0.0,C142383989,21573.0,97723.47,0,0
CASH_OUT,2312944.11,C740474912,2312944.11,0.0,C1148944236,0.0,2312944.11,1,0
CASH_OUT,289318.83,C1937386235,0.0,0.0,C2094777811,4694777.74,4984096.57,0,0
TRANSFER,14016.65,C20381324,14016.65,0.0,C948884752,0.0,0.0,1,0
CASH_OUT,160088.68,C590262415,160088.68,0.0,C668046170,301078.64,461167.32,1,0
CASH_OUT,397058.57,C1890281351,320841.1,0.0,C1067360446,578510.92,975569.49,0,0
TRANSFER,18561.23,C1494277749,0.0,0.0,C1629911510,192136.35,15375.37,0,0
TRANSFER,2662054.47,C494275635,0.0,0.0,C875917495,3590930.84,6097795.83,0,0
CASH_OUT,67966.07,C703538421,0.0,0.0,C305793941,1045721.72,4228046.78,0,0
CASH_OUT,73831.09,C137004763,0.0,0.0,C1988708960,253666.0,327497.09,0,0
TRANSFER,717321.42,C1402467446,0.0,0.0,C1134701218,2609644.66,4000625.91,0,0
CASH_OUT,60226.06,C1894714904,60226.06,0.0,C1090918715,103183.19,163409.25,1,0
CASH_OUT,74670.06,C668141353,141.0,0.0,C166621137,10912.0,0.0,0,0
CASH_OUT,5052211.09,C253761308,5052211.09,0.0,C232278551,6890050.56,11942261.64,1,0
TRANSFER,1540624.7,C2059792501,1540624.7,0.0,C882172287,0.0,0.0,1,0
CASH_OUT,102796.56,C1266944925,21506.0,0.0,C564160838,16702.98,246050.32,0,0
CASH_OUT,57885.95,C2098543967,0.0,0.0,C1680684273,297434.83,605833.5,0,0
CASH_OUT,241743.56,C185827689,0.0,0.0,C414821585,297756.73,743038.31,0,0
TRANSFER,807278.78,C1493770976,807278.78,0.0,C1084758402,0.0,0.0,1,0
CASH_OUT,249773.61,C1126759933,0.0,0.0,C589398557,605247.92,1378492.03,0,0
TRANSFER,526119.49,C701300416,526119.49,0.0,C2001415186,0.0,0.0,1,0
TRANSFER,870316.5,C436259200,0.0,0.0,C111210112,1162806.94,2033123.44,0,0
CASH_OUT,594471.04,C1345990968,594471.04,0.0,C623395017,1788456.17,2382927.21,1,0
CASH_OUT,61846.05,C1010063091,61846.05,0.0,C2139077916,2094201.81,2156047.86,1,0
CASH_OUT,210833.38,C404588697,0.0,0.0,C2063763486,581492.0,792325.38,0,0
TRANSFER,5656416.95,C441240054,5656416.95,0.0,C1113984965,0.0,0.0,1,0
TRANSFER,168190.75,C2004834499,0.0,0.0,C1679546686,174818.0,506581.24,0,0
CASH_OUT,10000000.0,C1552522980,10000000.0,0.0,C2104816494,415882.73,10415882.73,1,0
CASH_OUT,45068.05,C25519723,12694.0,0.0,C1701519711,0.0,45068.05,0,0
CASH_OUT,394192.5,C1339310232,18561.02,0.0,C348708793,435426.75,1164655.76,0,0
TRANSFER,765514.42,C2001745880,20920.0,0.0,C599154405,0.0,1235283.41,0,0
CASH_OUT,106596.14,C1914252459,106596.14,0.0,C107263754,0.0,106596.14,1,0
CASH_OUT,10000000.0,C829777561,10000000.0,0.0,C419398117,246819.58,10246819.58,1,0
CASH_OUT,209829.57,C982640738,209829.57,0.0,C982569135,0.0,209829.57,1,0
CASH_OUT,131340.79,C91848593,0.0,0.0,C194746285,1273148.59,1404489.37,0,0
CASH_OUT,745156.83,C189207115,745156.83,0.0,C1009906459,6325085.98,7070242.82,1,0
CASH_OUT,36273.74,C1142323935,545.0,0.0,C1181708889,785004.21,1114517.69,0,0
CASH_OUT,56571.76,C1215538351,0.0,0.0,C1481468605,509319.0,861796.34,0,0
TRANSFER,1501341.87,C1749948822,1501341.87,0.0,C1224774762,0.0,0.0,1,0
CASH_OUT,294768.05,C247290021,0.0,0.0,C53509455,402856.09,697624.14,0,0
CASH_OUT,132096.48,C499811409,585413.62,453317.14,C1619489362,155.0,105734.8,0,0
CASH_OUT,181349.5,C1363458668,0.0,0.0,C118648358,288525.15,948711.06,0,0
CASH_OUT,220829.08,C109991819,0.0,0.0,C1238707698,8917465.97,9453712.31,0,0
TRANSFER,2498837.82,C1635910106,2498837.82,0.0,C556652352,0.0,0.0,1,0
TRANSFER,1363674.48,C1873557326,1363674.48,0.0,C1002151702,0.0,0.0,1,0
CASH_OUT,63440.63,C1047682756,63440.63,0.0,C1400720500,26850.23,90290.87,1,0
CASH_OUT,215299.28,C1776720234,215299.28,0.0,C1185292292,625774.78,841074.06,1,0
TRANSFER,51344.26,C838227686,0.0,0.0,C1938348365,406358.33,854916.91,0,0
CASH_OUT,128890.43,C94123204,254508.22,125617.79,C1455826282,14441.37,143331.8,0,0
CASH_OUT,6295010.28,C1227906023,6295010.28,0.0,C1846430620,2848244.08,9143254.36,1,0
CASH_OUT,363378.75,C1736832400,363378.75,0.0,C2124923090,3609871.44,3973250.18,1,0
CASH_OUT,353521.97,C1808621577,1260.0,0.0,C653745564,2109722.47,2463244.43,0,0
CASH_OUT,1249721.72,C1143706946,1249721.72,0.0,C62441091,62174.21,1311895.93,1,0
CASH_OUT,92609.57,C30048800,491.0,0.0,C1052251218,60627.0,260464.12,0,0
CASH_OUT,332729.54,C645124798,0.0,0.0,C1797918851,613712.35,946441.9,1,0
CASH_OUT,236565.65,C138512996,0.0,0.0,C644165296,354946.61,1028819.71,0,0
CASH_OUT,235735.99,C1652837341,0.0,0.0,C1302931951,1476648.41,1740418.55,0,0
TRANSFER,174792.4,C1658740548,0.0,0.0,C796028148,1104485.53,3540513.22,0,0
CASH_OUT,47702.58,C2142191546,0.0,0.0,C1331116932,55548.76,53132.14,0,0
CASH_OUT,116112.9,C841323501,0.0,0.0,C410033330,167172.29,161722.17,0,0
CASH_OUT,119116.47,C1442963986,734.0,0.0,C721215918,150440.43,195279.92,0,0
CASH_OUT,98634.75,C1536726589,98634.75,0.0,C12493912,966049.7,1064684.45,1,0
CASH_OUT,110457.0,C1134044412,110457.0,0.0,C1839671644,4174451.61,4284908.61,1,0
TRANSFER,128718.59,C1410879349,128718.59,0.0,C1386809119,0.0,0.0,1,0
TRANSFER,120491.56,C1613313609,120491.56,0.0,C1727044714,0.0,0.0,1,0
CASH_OUT,20411.8,C812452702,13021.0,0.0,C1456400374,44715.0,0.0,0,0
TRANSFER,1842163.57,C445994670,1842163.57,0.0,C2123813082,0.0,0.0,1,0
TRANSFER,1208963.87,C92254606,0.0,0.0,C1320217924,2939574.72,4148538.59,0,0
CASH_OUT,261230.56,C57010927,305.66,0.0,C1515704208,9711909.04,9973139.6,0,0
TRANSFER,43734.24,C1186196190,0.0,0.0,C1646561071,289410.23,256693.89,0,0
TRANSFER,402474.73,C1796238552,0.0,0.0,C801838458,777448.23,1179922.96,0,0
CASH_OUT,405080.04,C229802198,12270.17,0.0,C1820852843,0.0,406810.11,0,0
TRANSFER,708806.02,C153896949,0.0,0.0,C980726513,2166126.02,4225031.1,0,0
CASH_OUT,27074.78,C405738932,0.0,0.0,C20671747,51248.53,78323.31,0,0
CASH_OUT,72043.59,C1392581421,0.0,0.0,C33524623,198585.89,1459243.0,0,0
TRANSFER,46081.45,C1009233877,46081.45,0.0,C1072793235,0.0,0.0,1,0
CASH_OUT,36009.97,C1193855172,0.0,0.0,C1063299937,319336.76,355346.73,0,0
CASH_OUT,147957.23,C1156678910,147957.23,0.0,C1718510079,105718.75,253675.98,1,0
CASH_OUT,293118.52,C866168818,766132.25,473013.73,C1599334040,1010513.82,1712613.45,0,0
CASH_OUT,66852.41,C484217126,0.0,0.0,C1495761010,2156124.83,2222977.24,0,0
TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,1,0
CASH_OUT,176535.93,C689174562,0.0,0.0,C16685882,254690.0,1508196.58,0,0
CASH_OUT,35063.63,C1635772897,35063.63,0.0,C1983025922,31140.0,7550.03,1,0
TRANSFER,34473.07,C1080532676,34473.07,0.0,C707184828,0.0,0.0,1,0
TRANSFER,286769.07,C1444107396,286769.07,0.0,C1562027253,0.0,0.0,1,0
CASH_OUT,389741.75,C1637903625,45405.58,0.0,C1389405694,1738350.23,3294816.54,0,0
TRANSFER,93581.19,C948820574,93581.19,0.0,C1013301931,0.0,0.0,1,0
CASH_OUT,235603.4,C1534343080,174364.8,0.0,C979818878,0.0,285011.29,0,0
CASH_OUT,5160.96,C716195222,0.0,0.0,C1330106945,12142.56,17303.52,0,0
CASH_OUT,142001.2,C2110547533,424.0,0.0,C114720259,0.0,0.0,0,0
CASH_OUT,354840.47,C665426718,0.0,0.0,C2112826959,580825.54,2258719.46,0,0
CASH_OUT,61470.02,C1521065276,61470.02,0.0,C1756737753,4118329.74,4179799.77,1,0
CASH_OUT,174128.46,C2043205060,0.0,0.0,C465257140,1127643.88,1761413.49,0,0
TRANSFER,4199621.54,C892940485,0.0,0.0,C1014154376,10593010.6,14792632.14,0,0
TRANSFER,767924.0,C812709279,0.0,0.0,C798678484,1319526.62,2084795.89,0,0
CASH_OUT,10371.58,C1134543869,3662.0,0.0,C578102596,6222.32,16593.9,0,0
TRANSFER,694967.26,C1018466593,3641.48,0.0,C1013700132,1266428.89,1391946.72,0,0
CASH_OUT,371293.09,C1032932530,0.0,0.0,C1923554921,532948.5,1290662.86,0,0
TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1,0
TRANSFER,502892.15,C845694056,31252.0,0.0,C701855966,0.0,502892.15,0,0
TRANSFER,805319.81,C1483115397,805319.81,0.0,C627099029,0.0,0.0,1,0
TRANSFER,38473.99,C110233108,203.0,0.0,C13226198,0.0,38473.99,0,0
TRANSFER,504344.93,C653557164,504344.93,0.0,C37138390,0.0,0.0,1,0
TRANSFER,804183.26,C712533913,0.0,0.0,C492997256,918347.08,3791280.72,0,0
CASH_OUT,211052.45,C1385391680,0.0,0.0,C1508456612,2047249.93,5975262.38,0,0
TRANSFER,585396.14,C732924093,585396.14,0.0,C1550431717,0.0,0.0,1,0
TRANSFER,131594.12,C965792626,131594.12,0.0,C896468474,0.0,0.0,1,0
TRANSFER,1810044.85,C1987403065,1810044.85,0.0,C846200321,0.0,0.0,1,0
TRANSFER,824928.55,C427748467,20231.0,0.0,C1958390694,46294.5,0.0,0,0
CASH_OUT,102383.97,C2138997383,21403.0,0.0,C89052865,590.0,102973.97,0,0
TRANSFER,785876.49,C791304540,0.0,0.0,C1660095722,2352703.57,3806682.25,0,0
TRANSFER,936179.86,C1028957060,16079.0,0.0,C1019670582,317618.31,2098492.52,0,0
TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,1,0
CASH_OUT,79133.28,C1825562344,10612.55,0.0,C110721357,13682.0,1018381.44,0,0
CASH_OUT,196254.03,C2032582234,196254.03,0.0,C677415412,0.0,196254.03,1,0
